Series;Time;Value
Dal YP;2017-10-20T17:15:00.000Z;5573
Dal YP;2017-10-20T17:16:00.000Z;5438
Dal YP;2017-10-20T17:17:00.000Z;5165
Dal YP;2017-10-20T17:18:00.000Z;5887
Dal YP;2017-10-20T17:19:00.000Z;5288
Dal YP;2017-10-20T17:20:00.000Z;5616
Dal YP;2017-10-20T17:21:00.000Z;5570
Dal YP;2017-10-20T17:22:00.000Z;5104
Dal YP;2017-10-20T17:23:00.000Z;5700
Dal YP;2017-10-20T17:24:00.000Z;5540
Dal YP;2017-10-20T17:25:00.000Z;4614
Dal YP;2017-10-20T17:26:00.000Z;5767
Dal YP;2017-10-20T17:27:00.000Z;5560
Dal YP;2017-10-20T17:28:00.000Z;5591
Dal YP;2017-10-20T17:29:00.000Z;5470
Dal YP;2017-10-20T17:30:00.000Z;5319
Dal YP;2017-10-20T17:31:00.000Z;5664
Dal YP;2017-10-20T17:32:00.000Z;5380
Dal YP;2017-10-20T17:33:00.000Z;5404
Dal YP;2017-10-20T17:34:00.000Z;5370
Dal YP;2017-10-20T17:35:00.000Z;5033
Dal YP;2017-10-20T17:36:00.000Z;4981
Dal YP;2017-10-20T17:37:00.000Z;5470
Dal YP;2017-10-20T17:38:00.000Z;5026
Dal YP;2017-10-20T17:39:00.000Z;4433
Dal YP;2017-10-20T17:40:00.000Z;5067
Dal YP;2017-10-20T17:41:00.000Z;4675
Dal YP;2017-10-20T17:42:00.000Z;5768
Dal YP;2017-10-20T17:43:00.000Z;5653
Dal YP;2017-10-20T17:44:00.000Z;5123
Dal YP;2017-10-20T17:45:00.000Z;5447
Dal YP;2017-10-20T17:46:00.000Z;4463
Dal YP;2017-10-20T17:47:00.000Z;4982
Dal YP;2017-10-20T17:48:00.000Z;4865
Dal YP;2017-10-20T17:49:00.000Z;5208
Dal YP;2017-10-20T17:50:00.000Z;5164
Dal YP;2017-10-20T17:51:00.000Z;5379
Dal YP;2017-10-20T17:52:00.000Z;5637
Dal YP;2017-10-20T17:53:00.000Z;5040
Dal YP;2017-10-20T17:54:00.000Z;5649
Dal YP;2017-10-20T17:55:00.000Z;4934
Dal YP;2017-10-20T17:56:00.000Z;5479
Dal YP;2017-10-20T17:57:00.000Z;5677
Dal YP;2017-10-20T17:58:00.000Z;5612
Dal YP;2017-10-20T17:59:00.000Z;5013
Dal YP;2017-10-20T18:00:00.000Z;5383
Dal YP;2017-10-20T18:01:00.000Z;4697
Dal YP;2017-10-20T18:02:00.000Z;6043
Dal YP;2017-10-20T18:03:00.000Z;5582
Dal YP;2017-10-20T18:04:00.000Z;5099
Dal YP;2017-10-20T18:05:00.000Z;5256
Dal YP;2017-10-20T18:06:00.000Z;5327
Dal YP;2017-10-20T18:07:00.000Z;5393
Dal YP;2017-10-20T18:08:00.000Z;5592
Dal YP;2017-10-20T18:09:00.000Z;5491
Dal YP;2017-10-20T18:10:00.000Z;5116
Dal YP;2017-10-20T18:11:00.000Z;4657
Dal YP;2017-10-20T18:12:00.000Z;5849
Dal YP;2017-10-20T18:13:00.000Z;4969
Dal YP;2017-10-20T18:14:00.000Z;4747
Dal YP;2017-10-20T18:15:00.000Z;4819
Dal YP;2017-10-20T18:16:00.000Z;5619
Dal YP;2017-10-20T18:17:00.000Z;5282
Dal YP;2017-10-20T18:18:00.000Z;5672
Dal YP;2017-10-20T18:19:00.000Z;5618
Dal YP;2017-10-20T18:20:00.000Z;5587
Dal YP;2017-10-20T18:21:00.000Z;5725
Dal YP;2017-10-20T18:22:00.000Z;5405
Dal YP;2017-10-20T18:23:00.000Z;5360
Dal YP;2017-10-20T18:24:00.000Z;5265
Dal YP;2017-10-20T18:25:00.000Z;4690
Dal YP;2017-10-20T18:26:00.000Z;5014
Dal YP;2017-10-20T18:27:00.000Z;5470
Dal YP;2017-10-20T18:28:00.000Z;4831
Dal YP;2017-10-20T18:29:00.000Z;5325
Dal YP;2017-10-20T18:30:00.000Z;5505
Dal YP;2017-10-20T18:31:00.000Z;4715
Dal YP;2017-10-20T18:32:00.000Z;5049
Dal YP;2017-10-20T18:33:00.000Z;4994
Dal YP;2017-10-20T18:34:00.000Z;4660
Dal YP;2017-10-20T18:35:00.000Z;4321
Dal YP;2017-10-20T18:36:00.000Z;4494
Dal YP;2017-10-20T18:37:00.000Z;5314
Dal YP;2017-10-20T18:38:00.000Z;4848
Dal YP;2017-10-20T18:39:00.000Z;5261
Dal YP;2017-10-20T18:40:00.000Z;5264
Dal YP;2017-10-20T18:41:00.000Z;5286
Dal YP;2017-10-20T18:42:00.000Z;5634
Dal YP;2017-10-20T18:43:00.000Z;5296
Dal YP;2017-10-20T18:44:00.000Z;5577
Dal YP;2017-10-20T18:45:00.000Z;5020
Dal YP;2017-10-20T18:46:00.000Z;5326
Dal YP;2017-10-20T18:47:00.000Z;5495
Dal YP;2017-10-20T18:48:00.000Z;5332
Dal YP;2017-10-20T18:49:00.000Z;5305
Dal YP;2017-10-20T18:50:00.000Z;5182
Dal YP;2017-10-20T18:51:00.000Z;4683
Dal YP;2017-10-20T18:52:00.000Z;5279
Dal YP;2017-10-20T18:53:00.000Z;5287
Dal YP;2017-10-20T18:54:00.000Z;4669
Dal YP;2017-10-20T18:55:00.000Z;5214
Dal YP;2017-10-20T18:56:00.000Z;5140
Dal YP;2017-10-20T18:57:00.000Z;5449
Dal YP;2017-10-20T18:58:00.000Z;4789
Dal YP;2017-10-20T18:59:00.000Z;4836
Dal YP;2017-10-20T19:00:00.000Z;5278
Dal YP;2017-10-20T19:01:00.000Z;5132
Dal YP;2017-10-20T19:02:00.000Z;5629
Dal YP;2017-10-20T19:03:00.000Z;4717
Dal YP;2017-10-20T19:04:00.000Z;4806
Dal YP;2017-10-20T19:05:00.000Z;4647
Dal YP;2017-10-20T19:06:00.000Z;4670
Dal YP;2017-10-20T19:07:00.000Z;4984
Dal YP;2017-10-20T19:08:00.000Z;4749
Dal YP;2017-10-20T19:09:00.000Z;5056
Dal YP;2017-10-20T19:10:00.000Z;4959
Dal YP;2017-10-20T19:11:00.000Z;4059
Dal YP;2017-10-20T19:12:00.000Z;5265
Dal YP;2017-10-20T19:13:00.000Z;4729
Dal YP;2017-10-20T19:14:00.000Z;4697
Dal YP;2017-10-20T19:15:00.000Z;4314
Dal YP;2017-10-20T19:16:00.000Z;4258
Dal YP;2017-10-20T19:17:00.000Z;4390
Dal YP;2017-10-20T19:18:00.000Z;4772
Dal YP;2017-10-20T19:19:00.000Z;4767
Dal YP;2017-10-20T19:20:00.000Z;5717
Dal YP;2017-10-20T19:21:00.000Z;5485
Dal YP;2017-10-20T19:22:00.000Z;5258
Dal YP;2017-10-20T19:23:00.000Z;4156
Dal YP;2017-10-20T19:24:00.000Z;4401
Dal YP;2017-10-20T19:25:00.000Z;4346
Dal YP;2017-10-20T19:26:00.000Z;4924
Dal YP;2017-10-20T19:27:00.000Z;5044
Dal YP;2017-10-20T19:28:00.000Z;4586
Dal YP;2017-10-20T19:29:00.000Z;4966
Dal YP;2017-10-20T19:30:00.000Z;4826
Dal YP;2017-10-20T19:31:00.000Z;4882
Dal YP;2017-10-20T19:32:00.000Z;5332
Dal YP;2017-10-20T19:33:00.000Z;4792
Dal YP;2017-10-20T19:34:00.000Z;4146
Dal YP;2017-10-20T19:35:00.000Z;4691
Dal YP;2017-10-20T19:36:00.000Z;4379
Dal YP;2017-10-20T19:37:00.000Z;4155
Dal YP;2017-10-20T19:38:00.000Z;4528
Dal YP;2017-10-20T19:39:00.000Z;4958
Dal YP;2017-10-20T19:40:00.000Z;4508
Dal YP;2017-10-20T19:41:00.000Z;5583
Dal YP;2017-10-20T19:42:00.000Z;5232
Dal YP;2017-10-20T19:43:00.000Z;4482
Dal YP;2017-10-20T19:44:00.000Z;4981
Dal YP;2017-10-20T19:45:00.000Z;4857
Dal YP;2017-10-20T19:46:00.000Z;4488
Dal YP;2017-10-20T19:47:00.000Z;5098
Dal YP;2017-10-20T19:48:00.000Z;5130
Dal YP;2017-10-20T19:49:00.000Z;4386
Dal YP;2017-10-20T19:50:00.000Z;4448
Dal YP;2017-10-20T19:51:00.000Z;4235
Dal YP;2017-10-20T19:52:00.000Z;5383
Dal YP;2017-10-20T19:53:00.000Z;5123
Dal YP;2017-10-20T19:54:00.000Z;4145
Dal YP;2017-10-20T19:55:00.000Z;4763
Dal YP;2017-10-20T19:56:00.000Z;4779
Dal YP;2017-10-20T19:57:00.000Z;5349
Dal YP;2017-10-20T19:58:00.000Z;5109
Dal YP;2017-10-20T19:59:00.000Z;4288
Dal YP;2017-10-20T20:00:00.000Z;4181
Dal YP;2017-10-20T20:01:00.000Z;5284
Dal YP;2017-10-20T20:02:00.000Z;5532
Dal YP;2017-10-20T20:03:00.000Z;5672
Dal YP;2017-10-20T20:04:00.000Z;4434
Dal YP;2017-10-20T20:05:00.000Z;5491
Dal YP;2017-10-20T20:06:00.000Z;4844
Dal YP;2017-10-20T20:07:00.000Z;5688
Dal YP;2017-10-20T20:08:00.000Z;5099
Dal YP;2017-10-20T20:09:00.000Z;5459
Dal YP;2017-10-20T20:10:00.000Z;5437
Dal YP;2017-10-20T20:11:00.000Z;4808
Dal YP;2017-10-20T20:12:00.000Z;5705
Dal YP;2017-10-20T20:14:00.000Z;4988
Dal YP;2017-10-20T20:15:00.000Z;5131
Dal YP;2017-10-20T20:16:00.000Z;4825
Dal YP;2017-10-20T20:17:00.000Z;4661
Dal YP;2017-10-20T20:18:00.000Z;5189
Dal YP;2017-10-20T20:19:00.000Z;4825
Dal YP;2017-10-20T20:20:00.000Z;5353
Dal YP;2017-10-20T20:21:00.000Z;4812
Dal YP;2017-10-20T20:22:00.000Z;4780
Dal YP;2017-10-20T20:23:00.000Z;5936
Dal YP;2017-10-20T20:24:00.000Z;4885
Dal YP;2017-10-20T20:25:00.000Z;3977
Dal YP;2017-10-20T20:26:00.000Z;4214
Dal YP;2017-10-20T20:27:00.000Z;4156
Dal YP;2017-10-20T20:28:00.000Z;4599
Dal YP;2017-10-20T20:29:00.000Z;4541
Dal YP;2017-10-20T20:30:00.000Z;4309
Dal YP;2017-10-20T20:31:00.000Z;4014
Dal YP;2017-10-20T20:32:00.000Z;4101
Dal YP;2017-10-20T20:33:00.000Z;4532
Dal YP;2017-10-20T20:34:00.000Z;4484
Dal YP;2017-10-20T20:35:00.000Z;4627
Dal YP;2017-10-20T20:36:00.000Z;4265
Dal YP;2017-10-20T20:37:00.000Z;4144
Dal YP;2017-10-20T20:38:00.000Z;4474
Dal YP;2017-10-20T20:39:00.000Z;4242
Dal YP;2017-10-20T20:40:00.000Z;4455
Dal YP;2017-10-20T20:41:00.000Z;4273
Dal YP;2017-10-20T20:42:00.000Z;4577
Dal YP;2017-10-20T20:43:00.000Z;5178
Dal YP;2017-10-20T20:44:00.000Z;3703
Dal YP;2017-10-20T20:45:00.000Z;3914
Dal YP;2017-10-20T20:46:00.000Z;4327
Dal YP;2017-10-20T20:47:00.000Z;4098
Dal YP;2017-10-20T20:48:00.000Z;4231
Dal YP;2017-10-20T20:49:00.000Z;4095
Dal YP;2017-10-20T20:50:00.000Z;4488
Dal YP;2017-10-20T20:51:00.000Z;4799
Dal YP;2017-10-20T20:52:00.000Z;4682
Dal YP;2017-10-20T20:53:00.000Z;4115
Dal YP;2017-10-20T20:54:00.000Z;4205
Dal YP;2017-10-20T20:55:00.000Z;4162
Dal YP;2017-10-20T20:56:00.000Z;4331
Dal YP;2017-10-20T20:57:00.000Z;4826
Dal YP;2017-10-20T20:58:00.000Z;4527
Dal YP;2017-10-20T20:59:00.000Z;4776
Dal YP;2017-10-20T21:00:00.000Z;4618
Dal YP;2017-10-20T21:01:00.000Z;4802
Dal YP;2017-10-20T21:02:00.000Z;4904
Dal YP;2017-10-20T21:03:00.000Z;5030
Dal YP;2017-10-20T21:04:00.000Z;4431
Dal YP;2017-10-20T21:05:00.000Z;4048
Dal YP;2017-10-20T21:06:00.000Z;4167
Dal YP;2017-10-20T21:07:00.000Z;4153
Dal YP;2017-10-20T21:08:00.000Z;4300
Dal YP;2017-10-20T21:09:00.000Z;2610
Dal YP;2017-10-20T21:10:00.000Z;4233
Dal YP;2017-10-20T21:11:00.000Z;4735
Dal YP;2017-10-20T21:12:00.000Z;4142
Dal YP;2017-10-20T21:13:00.000Z;4406
Dal YP;2017-10-20T21:14:00.000Z;4211
Dal YP;2017-10-20T21:15:00.000Z;3854
Dal YP;2017-10-20T21:16:00.000Z;4247
Dal YP;2017-10-20T21:17:00.000Z;4432
Dal YP;2017-10-20T21:18:00.000Z;4132
Dal YP;2017-10-20T21:19:00.000Z;3969
Dal YP;2017-10-20T21:20:00.000Z;4281
Dal YP;2017-10-20T21:21:00.000Z;3795
Dal YP;2017-10-20T21:22:00.000Z;4329
Dal YP;2017-10-20T21:23:00.000Z;3840
Dal YP;2017-10-20T21:24:00.000Z;4030
Dal YP;2017-10-20T21:25:00.000Z;3883
Dal YP;2017-10-20T21:26:00.000Z;3840
Dal YP;2017-10-20T21:27:00.000Z;4661
Dal YP;2017-10-20T21:28:00.000Z;4633
Dal YP;2017-10-20T21:29:00.000Z;4625
Dal YP;2017-10-20T21:30:00.000Z;4332
Dal YP;2017-10-20T21:31:00.000Z;4215
Dal YP;2017-10-20T21:32:00.000Z;4343
Dal YP;2017-10-20T21:33:00.000Z;3968
Dal YP;2017-10-20T21:34:00.000Z;3977
Dal YP;2017-10-20T21:35:00.000Z;3655
Dal YP;2017-10-20T21:36:00.000Z;3654
Dal YP;2017-10-20T21:37:00.000Z;4206
Dal YP;2017-10-20T21:38:00.000Z;4168
Dal YP;2017-10-20T21:39:00.000Z;3666
Dal YP;2017-10-20T21:40:00.000Z;3626
Dal YP;2017-10-20T21:41:00.000Z;4260
Dal YP;2017-10-20T21:42:00.000Z;4284
Dal YP;2017-10-20T21:43:00.000Z;4126
Dal YP;2017-10-20T21:44:00.000Z;3779
Dal YP;2017-10-20T21:45:00.000Z;3834
Dal YP;2017-10-20T21:46:00.000Z;4150
Dal YP;2017-10-20T21:47:00.000Z;4470
Dal YP;2017-10-20T21:48:00.000Z;4768
Dal YP;2017-10-20T21:49:00.000Z;4391
Dal YP;2017-10-20T21:50:00.000Z;4388
Dal YP;2017-10-20T21:51:00.000Z;3966
Dal YP;2017-10-20T21:52:00.000Z;5077
Dal YP;2017-10-20T21:53:00.000Z;4225
Dal YP;2017-10-20T21:54:00.000Z;3874
Dal YP;2017-10-20T21:55:00.000Z;3937
Dal YP;2017-10-20T21:56:00.000Z;3554
Dal YP;2017-10-20T21:57:00.000Z;3922
Dal YP;2017-10-20T21:58:00.000Z;3543
Dal YP;2017-10-20T21:59:00.000Z;3483
Dal YP;2017-10-20T22:00:00.000Z;4076
Dal YP;2017-10-20T22:01:00.000Z;3499
Dal YP;2017-10-20T22:02:00.000Z;3726
Dal YP;2017-10-20T22:03:00.000Z;3576
Dal YP;2017-10-20T22:04:00.000Z;4007
Dal YP;2017-10-20T22:05:00.000Z;3911
Dal YP;2017-10-20T22:06:00.000Z;3679
Dal YP;2017-10-20T22:07:00.000Z;4527
Dal YP;2017-10-20T22:08:00.000Z;4223
Dal YP;2017-10-20T22:09:00.000Z;3910
Dal YP;2017-10-20T22:10:00.000Z;4216
Dal YP;2017-10-20T22:11:00.000Z;4061
Dal YP;2017-10-20T22:12:00.000Z;4513
Dal YP;2017-10-20T22:13:00.000Z;3729
Dal YP;2017-10-20T22:14:00.000Z;3921
Dal YP;2017-10-20T22:15:00.000Z;4115
Dal YP;2017-10-20T22:16:00.000Z;3525
Dal YP;2017-10-20T22:17:00.000Z;3603
Dal YP;2017-10-20T22:18:00.000Z;3934
Dal YP;2017-10-20T22:19:00.000Z;4166
Dal YP;2017-10-20T22:20:00.000Z;3963
Dal YP;2017-10-20T22:21:00.000Z;4641
Dal YP;2017-10-20T22:22:00.000Z;4533
Dal YP;2017-10-20T22:23:00.000Z;3670
Dal YP;2017-10-20T22:24:00.000Z;4309
Dal YP;2017-10-20T22:25:00.000Z;3691
Dal YP;2017-10-20T22:26:00.000Z;3234
Dal YP;2017-10-20T22:27:00.000Z;4062
Dal YP;2017-10-20T22:28:00.000Z;3048
Dal YP;2017-10-20T22:29:00.000Z;3374
Dal YP;2017-10-20T22:30:00.000Z;3111
Dal YP;2017-10-20T22:31:00.000Z;3202
Dal YP;2017-10-20T22:32:00.000Z;3309
Dal YP;2017-10-20T22:33:00.000Z;2891
Dal YP;2017-10-20T22:34:00.000Z;2814
Dal YP;2017-10-20T22:35:00.000Z;2854
Dal YP;2017-10-20T22:36:00.000Z;3254
Dal YP;2017-10-20T22:37:00.000Z;3567
Dal YP;2017-10-20T22:38:00.000Z;3342
Dal YP;2017-10-20T22:39:00.000Z;3492
Dal YP;2017-10-20T22:40:00.000Z;3155
Dal YP;2017-10-20T22:41:00.000Z;2950
Dal YP;2017-10-20T22:42:00.000Z;3807
Dal YP;2017-10-20T22:43:00.000Z;3070
Dal YP;2017-10-20T22:44:00.000Z;2934
Dal YP;2017-10-20T22:45:00.000Z;2997
Dal YP;2017-10-20T22:46:00.000Z;2799
Dal YP;2017-10-20T22:47:00.000Z;3398
Dal YP;2017-10-20T22:48:00.000Z;3044
Dal YP;2017-10-20T22:49:00.000Z;3119
Dal YP;2017-10-20T22:50:00.000Z;3043
Dal YP;2017-10-20T22:51:00.000Z;3139
Dal YP;2017-10-20T22:52:00.000Z;4044
Dal YP;2017-10-20T22:53:00.000Z;3252
Dal YP;2017-10-20T22:54:00.000Z;3456
Dal YP;2017-10-20T22:55:00.000Z;2678
Dal YP;2017-10-20T22:56:00.000Z;2928
Dal YP;2017-10-20T22:57:00.000Z;2960
Dal YP;2017-10-20T22:58:00.000Z;2675
Dal YP;2017-10-20T22:59:00.000Z;3396
Dal YP;2017-10-20T23:00:00.000Z;3204
Dal YP;2017-10-20T23:01:00.000Z;4057
Dal YP;2017-10-20T23:02:00.000Z;3795
Dal YP;2017-10-20T23:03:00.000Z;3163
Dal YP;2017-10-20T23:04:00.000Z;3207
Dal YP;2017-10-20T23:05:00.000Z;3538
Dal YP;2017-10-20T23:06:00.000Z;3142
Dal YP;2017-10-20T23:07:00.000Z;3565
Dal YP;2017-10-20T23:08:00.000Z;3573
Dal YP;2017-10-20T23:09:00.000Z;3416
Dal YP;2017-10-20T23:10:00.000Z;3492
Dal YP;2017-10-20T23:11:00.000Z;3385
Dal YP;2017-10-20T23:12:00.000Z;3535
Dal YP;2017-10-20T23:13:00.000Z;2886
Dal YP;2017-10-20T23:14:00.000Z;3028
Dal YP;2017-10-20T23:15:00.000Z;3209
Dal YP;2017-10-20T23:16:00.000Z;2275
Dal YP;2017-10-20T23:17:00.000Z;2737
Dal YP;2017-10-20T23:18:00.000Z;2571
Dal YP;2017-10-20T23:19:00.000Z;2810
Dal YP;2017-10-20T23:20:00.000Z;2761
Dal YP;2017-10-20T23:21:00.000Z;2781
Dal YP;2017-10-20T23:22:00.000Z;2958
Dal YP;2017-10-20T23:23:00.000Z;2671
Dal YP;2017-10-20T23:24:00.000Z;2884
Dal YP;2017-10-20T23:25:00.000Z;2560
Dal YP;2017-10-20T23:26:00.000Z;2394
Dal YP;2017-10-20T23:27:00.000Z;2418
Dal YP;2017-10-20T23:28:00.000Z;2450
Dal YP;2017-10-20T23:29:00.000Z;2693
Dal YP;2017-10-20T23:30:00.000Z;2405
Dal YP;2017-10-20T23:31:00.000Z;2912
Dal YP;2017-10-20T23:32:00.000Z;3527
Dal YP;2017-10-20T23:33:00.000Z;3141
Dal YP;2017-10-20T23:34:00.000Z;4003
Dal YP;2017-10-20T23:35:00.000Z;3842
Dal YP;2017-10-20T23:36:00.000Z;3305
Dal YP;2017-10-20T23:37:00.000Z;3989
Dal YP;2017-10-20T23:38:00.000Z;3156
Dal YP;2017-10-20T23:39:00.000Z;3809
Dal YP;2017-10-20T23:40:00.000Z;3160
Dal YP;2017-10-20T23:41:00.000Z;2885
Dal YP;2017-10-20T23:42:00.000Z;3040
Dal YP;2017-10-20T23:43:00.000Z;2959
Dal YP;2017-10-20T23:45:00.000Z;3086
Dal YP;2017-10-20T23:46:00.000Z;2826
Dal YP;2017-10-20T23:47:00.000Z;2560
Dal YP;2017-10-20T23:48:00.000Z;2976
Dal YP;2017-10-20T23:49:00.000Z;2475
Dal YP;2017-10-20T23:50:00.000Z;2521
Dal YP;2017-10-20T23:51:00.000Z;2732
Dal YP;2017-10-20T23:52:00.000Z;2712
Dal YP;2017-10-20T23:53:00.000Z;3222
Dal YP;2017-10-20T23:54:00.000Z;2695
Dal YP;2017-10-20T23:55:00.000Z;2458
Dal YP;2017-10-20T23:56:00.000Z;2291
Dal YP;2017-10-20T23:57:00.000Z;2430
Dal YP;2017-10-20T23:58:00.000Z;2855
Dal YP;2017-10-20T23:59:00.000Z;2047
Dal YP;2017-10-21T00:00:00.000Z;2240
Dal YP;2017-10-21T00:01:00.000Z;2632
Dal YP;2017-10-21T00:02:00.000Z;2579
Dal YP;2017-10-21T00:03:00.000Z;3212
Dal YP;2017-10-21T00:04:00.000Z;3933
Dal YP;2017-10-21T00:05:00.000Z;3441
Dal YP;2017-10-21T00:06:00.000Z;3802
Dal YP;2017-10-21T00:07:00.000Z;3060
Dal YP;2017-10-21T00:08:00.000Z;3243
Dal YP;2017-10-21T00:09:00.000Z;3089
Dal YP;2017-10-21T00:10:00.000Z;2820
Dal YP;2017-10-21T00:11:00.000Z;2965
Dal YP;2017-10-21T00:12:00.000Z;3730
Dal YP;2017-10-21T00:13:00.000Z;3754
Dal YP;2017-10-21T00:14:00.000Z;2739
Dal YP;2017-10-21T00:15:00.000Z;2687
Dal YP;2017-10-21T00:16:00.000Z;2830
Dal YP;2017-10-21T00:17:00.000Z;2729
Dal YP;2017-10-21T00:18:00.000Z;3038
Dal YP;2017-10-21T00:19:00.000Z;2660
Dal YP;2017-10-21T00:20:00.000Z;2372
Dal YP;2017-10-21T00:21:00.000Z;2445
Dal YP;2017-10-21T00:22:00.000Z;3393
Dal YP;2017-10-21T00:23:00.000Z;3478
Dal YP;2017-10-21T00:24:00.000Z;2677
Dal YP;2017-10-21T00:25:00.000Z;2811
Dal YP;2017-10-21T00:26:00.000Z;2601
Dal YP;2017-10-21T00:27:00.000Z;2900
Dal YP;2017-10-21T00:28:00.000Z;3140
Dal YP;2017-10-21T00:29:00.000Z;2793
Dal YP;2017-10-21T00:30:00.000Z;2522
Dal YP;2017-10-21T00:31:00.000Z;2652
Dal YP;2017-10-21T00:32:00.000Z;3206
Dal YP;2017-10-21T00:33:00.000Z;2628
Dal YP;2017-10-21T00:34:00.000Z;2668
Dal YP;2017-10-21T00:35:00.000Z;2445
Dal YP;2017-10-21T00:36:00.000Z;2503
Dal YP;2017-10-21T00:37:00.000Z;2618
Dal YP;2017-10-21T00:38:00.000Z;2334
Dal YP;2017-10-21T00:39:00.000Z;2335
Dal YP;2017-10-21T00:40:00.000Z;2408
Dal YP;2017-10-21T00:41:00.000Z;3040
Dal YP;2017-10-21T00:42:00.000Z;3269
Dal YP;2017-10-21T00:43:00.000Z;2551
Dal YP;2017-10-21T00:44:00.000Z;2615
Dal YP;2017-10-21T00:45:00.000Z;2274
Dal YP;2017-10-21T00:46:00.000Z;2410
Dal YP;2017-10-21T00:47:00.000Z;2785
Dal YP;2017-10-21T00:48:00.000Z;2558
Dal YP;2017-10-21T00:49:00.000Z;2649
Dal YP;2017-10-21T00:50:00.000Z;2643
Dal YP;2017-10-21T00:51:00.000Z;2869
Dal YP;2017-10-21T00:52:00.000Z;2735
Dal YP;2017-10-21T00:53:00.000Z;2672
Dal YP;2017-10-21T00:54:00.000Z;2406
Dal YP;2017-10-21T00:55:00.000Z;2370
Dal YP;2017-10-21T00:56:00.000Z;2285
Dal YP;2017-10-21T00:57:00.000Z;2356
Dal YP;2017-10-21T00:58:00.000Z;2545
Dal YP;2017-10-21T00:59:00.000Z;2565
Dal YP;2017-10-21T01:00:00.000Z;2588
Dal YP;2017-10-21T01:01:00.000Z;2960
Dal YP;2017-10-21T01:02:00.000Z;3601
Dal YP;2017-10-21T01:03:00.000Z;2718
Dal YP;2017-10-21T01:04:00.000Z;2564
Dal YP;2017-10-21T01:05:00.000Z;2687
Dal YP;2017-10-21T01:06:00.000Z;2488
Dal YP;2017-10-21T01:07:00.000Z;2848
Dal YP;2017-10-21T01:08:00.000Z;2377
Dal YP;2017-10-21T01:09:00.000Z;2184
Dal YP;2017-10-21T01:10:00.000Z;2331
Dal YP;2017-10-21T01:11:00.000Z;2775
Dal YP;2017-10-21T01:12:00.000Z;3118
Dal YP;2017-10-21T01:13:00.000Z;2375
Dal YP;2017-10-21T01:14:00.000Z;2041
Dal YP;2017-10-21T01:15:00.000Z;2117
Dal YP;2017-10-21T01:16:00.000Z;2246
Dal YP;2017-10-21T01:17:00.000Z;2491
Dal YP;2017-10-21T01:18:00.000Z;2268
Dal YP;2017-10-21T01:19:00.000Z;2207
Dal YP;2017-10-21T01:20:00.000Z;2343
Dal YP;2017-10-21T01:21:00.000Z;2620
Dal YP;2017-10-21T01:22:00.000Z;2950
Dal YP;2017-10-21T01:23:00.000Z;2407
Dal YP;2017-10-21T01:24:00.000Z;2213
Dal YP;2017-10-21T01:25:00.000Z;2310
Dal YP;2017-10-21T01:26:00.000Z;2378
Dal YP;2017-10-21T01:27:00.000Z;2547
Dal YP;2017-10-21T01:28:00.000Z;2281
Dal YP;2017-10-21T01:29:00.000Z;2405
Dal YP;2017-10-21T01:30:00.000Z;2602
Dal YP;2017-10-21T01:31:00.000Z;2399
Dal YP;2017-10-21T01:32:00.000Z;3249
Dal YP;2017-10-21T01:33:00.000Z;2926
Dal YP;2017-10-21T01:34:00.000Z;2627
Dal YP;2017-10-21T01:35:00.000Z;2387
Dal YP;2017-10-21T01:36:00.000Z;2467
Dal YP;2017-10-21T01:37:00.000Z;2806
Dal YP;2017-10-21T01:38:00.000Z;2275
Dal YP;2017-10-21T01:39:00.000Z;2506
Dal YP;2017-10-21T01:40:00.000Z;2483
Dal YP;2017-10-21T01:41:00.000Z;2467
Dal YP;2017-10-21T01:42:00.000Z;2759
Dal YP;2017-10-21T01:43:00.000Z;2604
Dal YP;2017-10-21T01:44:00.000Z;2909
Dal YP;2017-10-21T01:45:00.000Z;2219
Dal YP;2017-10-21T01:46:00.000Z;2116
Dal YP;2017-10-21T01:47:00.000Z;2572
Dal YP;2017-10-21T01:48:00.000Z;2392
Dal YP;2017-10-21T01:49:00.000Z;2784
Dal YP;2017-10-21T01:50:00.000Z;2517
Dal YP;2017-10-21T01:51:00.000Z;2639
Dal YP;2017-10-21T01:52:00.000Z;3004
Dal YP;2017-10-21T01:53:00.000Z;2370
Dal YP;2017-10-21T01:54:00.000Z;2758
Dal YP;2017-10-21T01:55:00.000Z;2453
Dal YP;2017-10-21T01:56:00.000Z;2673
Dal YP;2017-10-21T01:57:00.000Z;2754
Dal YP;2017-10-21T01:58:00.000Z;2599
Dal YP;2017-10-21T01:59:00.000Z;2555
Dal YP;2017-10-21T02:00:00.000Z;2849
Dal YP;2017-10-21T02:01:00.000Z;3419
Dal YP;2017-10-21T02:02:00.000Z;3560
Dal YP;2017-10-21T02:03:00.000Z;3745
Dal YP;2017-10-21T02:04:00.000Z;3367
Dal YP;2017-10-21T02:05:00.000Z;3169
Dal YP;2017-10-21T02:06:00.000Z;2735
Dal YP;2017-10-21T02:07:00.000Z;3156
Dal YP;2017-10-21T02:08:00.000Z;2995
Dal YP;2017-10-21T02:09:00.000Z;3459
Dal YP;2017-10-21T02:10:00.000Z;3367
Dal YP;2017-10-21T02:11:00.000Z;3161
Dal YP;2017-10-21T02:12:00.000Z;3898
Dal YP;2017-10-21T02:13:00.000Z;3807
Dal YP;2017-10-21T02:14:00.000Z;3427
